Day,Mahama sim,Mahama data,Mahama error,Nduta sim,Nduta data,Nduta error,Nyarugusu sim,Nyarugusu data,Nyarugusu error,Nakivale sim,Nakivale data,Nakivale error,Lusenda sim,Lusenda data,Lusenda error,Total error,refugees in camps (UNHCR),refugees in camps (simulation),raw UNHCR refugee count
139,6161,43817,0.859392473241,9246,1538,5.01170351105,14165,91612,0.845380517836,5225,10763,0.514540555607,57301,1763,31.5019852524,1.2300709732228265,149493,148863,170119
140,6231,43856,0.857921379059,9317,1549,5.01484828922,14292,91987,0.844630219488,5304,10792,0.50852483321,57477,1639,34.0683343502,1.2308791040093978,149823,149166,170494
141,6304,43894,0.85638128218,9388,1560,5.01794871795,14440,92442,0.843793946475,5387,10820,0.502125693161,57660,1516,37.0343007916,1.231408754459769,150232,149548,170414
142,6375,43932,0.854889374488,9471,1571,5.02864417568,14585,92898,0.842999849297,5434,10849,0.499124343257,57836,1392,40.5488505747,1.232252625429827,150642,149931,170334
143,6459,43971,0.853107730095,9539,1582,5.02970922882,14729,93354,0.842224221779,5513,10878,0.493197278912,58042,1268,44.7744479495,1.2328983866589873,151053,150315,170254
144,6517,44010,0.851920018178,9623,1593,5.04080351538,14848,93810,0.84172263085,5588,10907,0.48766846979,58233,1144,49.902972028,1.233910368140284,151464,150699,170515
145,6580,44050,0.850624290579,9717,1604,5.05798004988,14979,94266,0.841098593342,5668,10929,0.481379815171,58406,1021,56.2047012733,1.234713900046092,151870,151078,170589
146,6663,44090,0.848877296439,9790,1616,5.05816831683,15095,94722,0.84063892232,5740,10952,0.475894813733,58566,897,64.2909698997,1.235308024192754,152277,151458,170663
147,6725,44124,0.847588613906,9877,1627,5.07068223725,15214,95177,0.840150456518,5824,10974,0.469291051576,58743,773,74.9935316947,1.2361683314229572,152675,151829,170701
148,6789,44159,0.846260105528,9957,1638,5.07875457875,15334,95633,0.839657858689,5887,10997,0.464672183323,58914,649,89.7765793529,1.2370521832292456,153076,152203,170739
149,6843,44193,0.845156472745,10033,1649,5.08429351122,15461,96089,0.839097087076,5968,11019,0.458390053544,59095,526,111.347908745,1.2378612942740232,153476,152576,170777
150,6915,44228,0.843651080763,10101,1660,5.08493975904,15586,96545,0.838562328448,6040,11042,0.452997645354,59254,402,146.39800995,1.2384371933427347,153877,152950,170815
151,6968,44330,0.842815249267,10181,1671,5.09275882705,15717,97001,0.83797074257,6112,11064,0.447577729573,59450,278,212.848920863,1.2393095941533199,154344,153390,170923
152,7015,44182,0.841224933231,10261,1682,5.10047562426,15855,97457,0.837312866187,6180,11087,0.442590421214,59626,155,383.683870968,1.2404391736702833,154563,153582,167406
153,7080,44035,0.839218803225,10354,1693,5.11577082103,15959,97913,0.837008364569,6253,11110,0.437173717372,59797,488,121.534836066,1.235102004006725,155239,154231,173588
154,7143,43887,0.837241096452,10438,1704,5.12558685446,16083,98682,0.837021949292,6330,11149,0.432236074984,60005,822,71.998783455,1.2293528071477944,156244,155209,174357
155,7201,43740,0.835368084134,10523,1715,5.13586005831,16189,99087,0.83661832531,6397,11189,0.428277772813,60245,1156,51.1150519031,1.2246138940766285,156887,155825,173855
156,7263,43593,0.83339068199,10606,1726,5.14484356895,16319,99492,0.835976761951,6481,11229,0.422833734081,60428,1490,39.555704698,1.2192534755284707,157530,156441,173353
157,7345,43786,0.832252318093,10690,1737,5.15428900403,16443,99898,0.835402110152,6548,11269,0.418936906558,60639,1824,32.2450657895,1.213678287091361,158514,157398,174769
158,7411,43879,0.83110371704,10776,1748,5.1647597254,16552,100154,0.834734508856,6643,11309,0.412591741091,60869,2158,27.2062094532,1.2086494021902945,159248,158105,175021
159,7470,43973,0.830123030041,10842,1759,5.1637293917,16669,100411,0.833992291681,6711,11325,0.407417218543,61076,2492,23.5088282504,1.203588397099275,159960,158790,175906
160,7527,44067,0.829191912315,10915,1771,5.16318464145,16776,100668,0.83335320062,6777,11342,0.40248633398,61268,2826,20.6801132343,1.1985946699528238,160674,159477,176791
161,7582,44161,0.828310047327,10989,1848,4.94642857143,16901,100925,0.832539014119,6848,11359,0.397130029052,61485,3160,18.457278481,1.1927929490316067,161453,160229,178737
162,7629,44255,0.82761269913,11079,3375,2.28266666667,17013,100643,0.830956946832,6919,11376,0.391789732771,61710,3494,16.6617057813,1.1685024794198955,163143,161892,180494
163,7697,44349,0.826444790187,11161,4902,1.27682578539,17143,100362,0.829188338216,6986,11393,0.386816466251,61992,3827,15.1985889731,1.1448071684674792,164833,163555,182251
164,7763,44443,0.825326823122,11227,6430,0.746034214619,17257,100080,0.827567945643,7044,11410,0.382646801052,62286,4161,13.9689978371,1.1217061804905,166524,165219,184008
165,7816,44484,0.824296376225,11309,6855,0.649744711889,17398,99799,0.825669595888,7116,11427,0.377264373851,62582,4495,12.9225806452,1.112899557045373,167060,165728,184241
166,7890,44523,0.822788221818,11391,7280,0.564697802198,17511,99517,0.824040113749,7194,11456,0.372032122905,62815,4829,12.007869124,1.1037737537662957,167605,166246,184291
167,7950,44626,0.821852731591,11468,7705,0.488384166126,17634,99236,0.822302390262,7254,11486,0.368448546056,63059,5163,11.2136354832,1.0948364008179958,168216,166830,184428
168,8010,44627,0.82051224595,11532,8130,0.418450184502,17732,98954,0.820805626857,7316,11516,0.364709968739,63307,5497,10.516645443,1.086099191579147,168724,167311,184430
169,8066,44629,0.819265500011,11626,8555,0.358971361777,17843,98673,0.81917039109,7371,11546,0.361597089901,63564,5831,9.90104613274,1.0776321542952363,169234,167794,184432
170,8137,44631,0.817682776545,11708,8980,0.303786191537,17968,98391,0.817381671088,7443,11576,0.35703178991,63802,6165,9.34906731549,1.0687627766682573,169743,168276,184434
171,8207,44633,0.81612259987,11773,9405,0.25178096757,18086,98110,0.815655896443,7528,11606,0.351369981044,64029,6499,8.85213109709,1.0597522510616553,170253,168759,184436
172,8265,44715,0.815162697082,11843,9830,0.20478128179,18210,97828,0.813856973464,7607,11636,0.346253007906,64265,6833,8.40509293136,1.0509242457943597,170842,169321,184532
173,8330,44765,0.813917122752,11927,10255,0.163042418333,18329,97547,0.812100833444,7679,11665,0.341705957994,64494,7166,8.0,1.042246700661618,171398,169850,184628
174,8387,44781,0.812710747862,12003,10680,0.123876404494,18451,97265,0.810301752943,7738,11695,0.338349722103,64722,7500,7.6296,1.033672442575369,171921,170346,184741
175,8447,44839,0.811614888824,12085,11105,0.0882485366952,18560,96984,0.808628227336,7822,11725,0.332878464819,64979,7834,7.2944855757,1.0252598746572206,172487,170885,184920
176,8503,44857,0.810442071472,12158,11530,0.0544666088465,18697,96702,0.806653430126,7888,11755,0.328966397278,65195,8168,6.98175808031,1.0165826647862577,173012,171383,184975
177,8566,44876,0.809118459756,12225,11955,0.0225846925972,18822,96421,0.804793561569,7961,11785,0.324480271532,65381,8502,6.69007292402,1.0077388944271892,173539,171883,185030
178,8628,44895,0.807818242566,12296,12380,0.00678513731826,18918,96139,0.803222417541,8036,11815,0.319847651291,65640,8836,6.42870076958,1.00051704822911,174065,172382,185085
179,8725,45153,0.806768099573,12359,12805,0.0348301444748,19040,95858,0.801372864028,8100,11845,0.316167159139,65880,9170,6.18429661941,0.99608765035949,174831,173121,186071
180,8812,45154,0.804845639367,12439,13230,0.0597883597884,19146,95576,0.799677743367,8164,11851,0.311112986246,66100,9504,5.95496632997,0.9916207968513818,175315,173578,189442
181,8898,45155,0.802945410254,12514,13655,0.0835591358477,19262,95295,0.797869772811,8245,11858,0.304688817676,66309,9838,5.74008944908,0.9869966609973777,175801,174037,192813
182,8959,45157,0.80160329517,12576,14080,0.106818181818,19396,95013,0.795859513961,8333,11864,0.297623061362,66527,10172,5.54020841526,0.9825227187638269,176286,174495,196184
183,9026,45158,0.800124009035,12646,14505,0.128162702516,19518,94732,0.793966136047,8401,11871,0.292308988291,66759,10506,5.35436893204,0.9782544746905618,176772,174954,199555
184,9097,45159,0.798556212494,12743,14930,0.146483590087,19626,94450,0.792207517205,8487,11877,0.285425612528,66948,10538,5.35300816094,0.9769375091831776,176954,175109,199572
185,9156,45161,0.797258696663,12813,15355,0.165548681211,19744,94169,0.790334398794,8551,11884,0.280461124201,67114,10570,5.34947965941,0.9757817307312336,177139,175267,199589
186,9211,45254,0.796459981438,12884,15780,0.183523447402,19838,93887,0.788703441371,8617,11891,0.275334286435,67302,10603,5.34744883524,0.9748950201504946,177415,175516,199744
187,9254,45348,0.795933668519,12943,16205,0.201295896328,19963,93606,0.786733756383,8685,11913,0.270964492571,67526,10635,5.34941231782,0.9741765940565087,177707,175781,200134
188,9323,45393,0.794615909942,13019,16630,0.217137702946,20079,93324,0.784846341777,8756,11936,0.266420911528,67681,10668,5.34430071241,0.9728464577327467,177951,175998,200185
189,9374,45451,0.793755912961,13097,17055,0.232072705951,20190,93043,0.783003557495,8811,11959,0.263232711765,67832,10700,5.33943925234,0.97171844137188,178208,176228,200257
190,9427,45510,0.792858712371,13157,17480,0.247311212815,20325,92761,0.78088851996,8879,11982,0.25897179102,68013,10733,5.33681170223,0.9706330617596629,178466,176459,200329
191,9487,45569,0.791810221861,13256,17905,0.259648142977,20449,92480,0.778881920415,8975,12005,0.252394835485,68214,10765,5.33664653971,0.9693214117857702,178724,176690,200401
192,9547,45591,0.790594634906,13337,18330,0.272394980906,20554,92198,0.777066747652,9050,12028,0.247588959095,68397,10798,5.33422856084,0.968219285255246,178945,176884,202147
193,9601,45613,0.789511761998,13421,18755,0.284404158891,20667,91917,0.775155847123,9128,12051,0.242552485271,68589,10830,5.33324099723,0.9671366219037094,179166,177078,203893
194,9663,45635,0.788254629122,13486,19240,0.299064449064,20759,91566,0.773289212153,9189,12081,0.239384156941,68760,10863,5.32974316487,0.9662011873902501,179385,177270,203902
195,9733,45658,0.786828157169,13559,19725,0.312598225602,20864,91216,0.771268198562,9253,12112,0.236046895641,68920,10895,5.32583754016,0.9650401434250526,179606,177464,204009
196,9804,45682,0.785385928812,13631,20210,0.325531914894,20960,90866,0.769330662734,9336,12142,0.231098665788,69104,10928,5.32357247438,0.9639488844896235,179828,177659,204047
197,9868,45707,0.78410309143,13722,20695,0.336941290167,21082,90515,0.767088327901,9412,12173,0.226813439579,69253,10960,5.31870437956,0.9625048597611775,180050,177854,204085
198,9934,45732,0.782777923555,13800,21181,0.348472687786,21194,90165,0.764942050685,9508,12203,0.220847332623,69425,10993,5.31538251615,0.9611868600019969,180274,178051,204123
199,9987,45803,0.7819575137,13868,21666,0.359918766731,21317,89815,0.762656571842,9585,12234,0.216527709662,69547,11025,5.30811791383,0.9597879729482727,180543,178293,204272
200,10050,45875,0.780926430518,13939,22151,0.370728183829,21446,89464,0.760283465975,9655,12265,0.212800652263,69678,11058,5.30113944655,0.9583658254660893,180813,178536,204421
201,10116,45947,0.779833286178,14025,22636,0.380411733522,21573,89114,0.757916825639,9734,12303,0.20881085914,69800,11090,5.29395852119,0.9567728753658402,181090,178786,205194
202,10168,46019,0.779047784611,14113,23122,0.389628924833,21686,88764,0.755689243387,9813,12341,0.204845636496,69948,11123,5.28859120741,0.9554609663172868,181369,179038,205967
203,10223,46036,0.777934659831,14168,23498,0.397055068516,21795,88564,0.753906779278,9882,12379,0.201712577753,70062,11155,5.28077095473,0.9542151162790697,181632,179274,205973
204,10278,46054,0.776827202849,14239,23874,0.403577113178,21905,88365,0.752107734963,9983,12417,0.196021583313,70208,11188,5.27529495888,0.9528691904254033,181898,179513,205979
205,10325,46072,0.775894252474,14304,24250,0.410144329897,22013,88165,0.750320421936,10062,12455,0.192131674026,70328,11220,5.26809269162,0.9516035177479386,182162,179750,205985
206,10377,46090,0.774853547407,14365,24627,0.416697121046,22139,87966,0.748323215788,10126,12493,0.189466101017,70463,11252,5.26226448631,0.9504023505163681,182428,179989,205991
207,10417,46108,0.774073913421,14427,25003,0.422989241291,22251,87766,0.746473577467,10204,12531,0.185699465326,70614,11285,5.25733274258,0.9493412446015994,182693,180227,206090
208,10475,46161,0.773076839757,14516,25379,0.428031049293,22357,87567,0.74468692544,10267,12569,0.183149017424,70773,11317,5.25368914023,0.948216598449121,182993,180500,206163
209,10541,46194,0.7718101918,14588,25756,0.433607703059,22471,87368,0.742800567714,10323,12607,0.181169191719,70921,11350,5.24854625551,0.9470631564588733,183275,180755,207401
210,10599,46227,0.770718411318,14669,26128,0.438571647275,22573,87219,0.741191712815,10392,12645,0.178173190985,71053,11382,5.24257599719,0.9458390749505722,183601,181054,207458
211,10654,46260,0.769693039343,14733,26501,0.444058714765,22696,87070,0.739336166303,10448,12683,0.176220137192,71188,11415,5.23635567236,0.9446906143131317,183929,181355,207515
212,10715,46293,0.768539520014,14821,26873,0.448479886875,22808,86922,0.73760382872,10512,12721,0.173649870293,71307,11447,5.22931772517,0.9433234195901354,184256,181655,207572
213,10776,46327,0.767392665184,14882,27246,0.453791382221,22920,86773,0.735862537886,10561,12759,0.172270554119,71465,11480,5.22517421603,0.9423896849689845,184585,181957,207629
214,10830,46433,0.766760708979,14961,27619,0.458307686737,23024,86625,0.734210678211,10629,12798,0.169479606188,71616,11512,5.22098679639,0.9413364182347949,184987,182332,209686
215,10884,46631,0.766593038965,15044,27885,0.460498475883,23131,86684,0.733157214711,10713,12817,0.164156979012,71774,11545,5.21689042876,0.9402463866524396,185562,182880,210223
216,10948,46399,0.764046638936,15129,28292,0.465255195815,23247,86450,0.731093117409,10776,12837,0.160551530731,71911,11577,5.21154012266,0.9388698768559187,185555,182880,210410
217,10990,46167,0.761951177248,15230,28699,0.469319488484,23342,86217,0.729264530197,10853,12857,0.155868398538,72008,11610,5.20223944875,0.9373376448396659,185550,182880,210597
218,11063,45935,0.75915968216,15307,29107,0.474112756382,23474,85984,0.726995720134,10924,12877,0.151665760659,72140,11642,5.19652980588,0.9357999407151903,185545,182880,210784
219,11117,45703,0.756755574032,15382,29514,0.478823609135,23573,85751,0.72509941575,10997,12896,0.147254962779,72224,11675,5.18620985011,0.9342725788109238,185539,182880,210971
220,11175,45471,0.754238965494,15438,29922,0.484058552236,23677,85518,0.723134310905,11075,12916,0.142536388975,72350,11707,5.18006321005,0.9330095831491803,185534,182880,211158
221,11236,45240,0.751635720601,15508,30022,0.48344547332,23782,85572,0.722081989436,11138,12936,0.138991960421,72464,11740,5.17240204429,0.9316478896016387,185510,182880,209928
222,11291,45098,0.749634130117,15591,30222,0.484117530276,23887,85625,0.721027737226,11205,12956,0.135149737573,72581,11772,5.16556235134,0.9303237412009285,185673,182964,209456
223,11346,45120,0.748537234043,15664,30423,0.485126384643,24006,85678,0.71981138682,11275,12976,0.131088162762,72698,11805,5.15823803473,0.9290168922914808,186002,183214,210216
224,11402,45143,0.747424849921,15740,30600,0.485620915033,24097,85726,0.718906749411,11342,13014,0.128477024743,72796,11837,5.14986905466,0.9277640618291112,186320,183453,210441
225,11454,45166,0.746402160918,15804,31344,0.495788667688,24211,85168,0.715726563968,11418,13052,0.125191541526,72962,11870,5.14675652906,0.9267684887459807,186600,183654,210627
226,11521,45189,0.745048573768,15887,32088,0.504892794814,24303,84610,0.712764448647,11477,13090,0.123223834989,73073,11902,5.13955637708,0.9255186511057957,186879,183854,210813
227,11578,45212,0.743917544015,15965,32239,0.504792332268,24400,84652,0.711761092473,11545,13128,0.120581962218,73191,11934,5.13298139769,0.9243181150321909,187165,184061,211233
228,11629,46075,0.747607162235,16031,32788,0.511071123582,24511,84254,0.709082061386,11597,13166,0.119170590916,73325,11967,5.12726664995,0.9236281540504648,188250,185067,212106
229,11676,45989,0.746113200983,16106,33337,0.516873143954,24610,83857,0.706524201915,11669,13204,0.116252650712,73507,11999,5.12609384115,0.9227543448026924,188386,185124,212701
230,11738,45903,0.744286865782,16177,34335,0.528848114169,24708,83912,0.705548670035,11724,13237,0.114300823449,73637,12032,5.12009640957,0.922003600483584,189419,186078,213754
231,11807,45818,0.742306517089,16259,34717,0.531670363223,24813,83687,0.703502336086,11823,13270,0.109042954032,73792,12064,5.11671087533,0.920667243453122,189556,186136,213911
232,11868,45732,0.740488060876,16349,35099,0.534203253654,24919,83463,0.701436564705,11881,13303,0.106893181989,73914,12097,5.11010994461,0.9193596001982139,189694,186195,214068
233,11931,45647,0.738624663176,16421,35481,0.537188918012,25056,83239,0.698987253571,11953,13336,0.103704259148,74024,12129,5.10305878473,0.9178484133338952,189832,186254,214225
234,11993,45561,0.736770483528,16492,35481,0.535187847017,25149,83254,0.697924424052,12032,13369,0.100007479991,74140,12162,5.09603683605,0.9165029210807736,189827,186254,214406
235,12039,45476,0.735266953998,16570,35741,0.536386782687,25268,83270,0.696553380569,12092,13402,0.0977466049843,74241,12194,5.08832212564,0.9152159845962027,190083,186426,214587
236,12098,45476,0.733969566365,16663,36226,0.540026500304,25415,83302,0.694905284387,12149,13435,0.0957201339784,74382,12227,5.08342193506,0.9140014475575089,190666,186925,215104
237,12153,45476,0.732760137215,16732,36926,0.546877538862,25508,83222,0.693494508664,12221,13468,0.0925898425898,74513,12259,5.07822824048,0.9131491343133822,191351,187526,215724
238,12215,45476,0.73139678072,16802,37063,0.546663788684,25603,83259,0.692489700813,12290,13501,0.0896970594771,74652,12292,5.0732183534,0.9120939918889718,191591,187682,215898
239,12275,45476,0.730077403466,16887,37200,0.546048387097,25710,83296,0.691341721091,12368,13534,0.0861533914585,74761,12324,5.06629341123,0.9107178230725121,191830,187837,216072
240,12321,45476,0.729065880904,16958,37338,0.545824629064,25827,83334,0.690078479372,12431,13567,0.0837325864229,74843,12357,5.05672897953,0.9093673205881128,192072,187995,216246
241,12367,45476,0.728054358343,17014,37452,0.545711844494,25929,83390,0.689063436863,12503,13600,0.0806617647059,74935,12389,5.04851077569,0.9081884694784901,192307,188146,216515
242,12415,45565,0.727532097004,17088,37562,0.545072147383,26035,83424,0.687919543537,12579,13633,0.0773124037263,75046,12422,5.04137819997,0.9069862828779996,192606,188361,216659
243,12473,45655,0.726798817216,17178,37841,0.546047937422,26137,83364,0.686471378533,12646,13666,0.0746377872091,75158,12454,5.03484824153,0.9057726189242409,192980,188651,216965
244,12526,45517,0.724806116396,17261,38121,0.547204952651,26235,83304,0.685069144339,12714,13699,0.0719030586174,75267,12487,5.02762873388,0.90450374880908,193128,188715,217294
245,12584,45379,0.722691112629,17329,38401,0.548735710008,26326,83244,0.683748978905,12778,13732,0.0694727643461,75365,12519,5.02004952472,0.9032984090027163,193275,188778,217623
246,12634,45241,0.720740036692,17403,38631,0.549506872719,26436,83313,0.682690576501,12860,13765,0.065746458409,75492,12552,5.01434034417,0.9020940352037705,193502,188921,217923
247,12674,45103,0.718998736226,17484,38862,0.550100355103,26526,83383,0.68187760095,12918,13798,0.0637773590375,75592,12584,5.00699300699,0.9010065555154081,193730,189065,218223
248,12727,44965,0.716957633715,17555,38994,0.549802533723,26620,83427,0.68091864744,12970,13831,0.0622514641024,75695,12617,4.99944519299,0.8998576101199995,193834,189085,217487
249,12790,45018,0.715891421209,17642,39280,0.550865580448,26722,83349,0.679396273501,13037,13864,0.0596508944028,75792,12649,4.99193612143,0.8985527400082406,194160,189327,218195
250,12854,45071,0.714805529054,17730,39567,0.551899310031,26814,83272,0.677995004323,13100,13902,0.0576895410732,75915,12681,4.98651525905,0.8974513221555531,194493,189576,218719
251,12911,45090,0.713661565757,17802,39831,0.553061685622,26930,83288,0.676664105273,13170,13940,0.0552367288379,76039,12714,4.98072990404,0.8963271631864438,194863,189862,218999
252,12975,45109,0.712363386464,17874,40095,0.554208754209,27029,83305,0.675541684173,13246,13978,0.0523680068679,76132,12746,4.97301114075,0.895079213042877,195233,190148,219279
253,13011,45128,0.711686757667,17952,40267,0.554175876028,27145,83335,0.67426651467,13314,14017,0.0501533851751,76247,12779,4.96658580484,0.8939629512187638,195526,190357,219554
254,13071,45148,0.710485514308,18015,40440,0.554525222552,27262,83366,0.672984190197,13372,14055,0.0485948061188,76338,12811,4.95878541878,0.8927382289858032,195820,190567,219829
255,13115,45236,0.710076045627,18085,40505,0.55351191211,27336,83397,0.672218425123,13432,14093,0.0469027176613,76421,12844,4.94993771411,0.891699604743083,196075,190738,219848
256,13152,45298,0.709656055455,18154,40570,0.552526497412,27439,83429,0.671109566218,13501,14131,0.0445828320713,76512,12876,4.94221808015,0.8905473143695493,196304,190883,220183
257,13212,45360,0.70873015873,18216,40635,0.551716500554,27546,83461,0.669953631037,13566,14170,0.0426252646436,76617,12909,4.93516151522,0.8893784822041876,196535,191030,220518
258,13251,45422,0.70826912069,18289,40815,0.55190493691,27654,83439,0.668572250387,13628,14245,0.0433134433134,76709,12941,4.9275944672,0.888271987483618,196862,191273,220704
259,13306,45431,0.707116286236,18369,40996,0.551931895795,27729,83418,0.667589728836,13676,14320,0.0449720670391,76778,12974,4.91783567134,0.8871354729404126,197139,191466,220831
260,13356,45441,0.706080411963,18450,41177,0.551934332273,27853,83396,0.666015156602,13733,14396,0.0460544595721,76892,13006,4.91204059665,0.8859666896300199,197416,191659,220958
261,13397,45450,0.705236523652,18509,41358,0.552468688041,27934,83375,0.66495952024,13796,14471,0.0466450141663,77011,13039,4.90620446353,0.8851603243412767,197693,191852,221085
262,13459,45460,0.703937527497,18569,41474,0.552273713652,28032,83372,0.663772009787,13863,14546,0.0469544892067,77082,13071,4.89717695662,0.8838790842903553,197923,191998,221187
263,13508,45545,0.703414205731,18648,41591,0.551633766921,28135,83370,0.662528487466,13928,14622,0.0474627273971,77174,13104,4.88934676435,0.8826980507687961,198232,192223,221788
264,13548,45631,0.70309657908,18715,41708,0.551285125156,28226,83368,0.6614288456,13990,14678,0.0468728709633,77233,13136,4.87949147381,0.8815339435122732,198521,192428,222314
265,13603,45657,0.702061020216,18763,41797,0.55109218365,28331,83339,0.660051116524,14051,14734,0.0463553685354,77291,13169,4.86916242691,0.8802441921327052,198696,192519,222491
266,13653,45683,0.701136090012,18823,41887,0.550624298708,28418,83310,0.658888488777,14109,14790,0.0460446247465,77388,13201,4.86228316037,0.8792332718194207,198871,192610,222668
267,13715,45709,0.699949681682,18887,41977,0.550063129809,28499,83281,0.657797096577,14168,14846,0.0456688670349,77480,13234,4.85461689587,0.8781343099870885,199047,192702,222845
